,status_group,amount_tsh,count_month,funder,gps_height,installer,basin,public_meeting,permit,construction_year,extraction_type_class,management,payment,quality_group,quantity,source,source_class,missing_construction_year
66070,3,250.0,4,2,1166.0,4,3,2,2,2000.0,5,9,1,5,0,1,0,True
66071,3,250.0,4,6,1551.0,1,6,2,2,1993.0,5,9,1,5,3,3,2,False
66072,3,250.0,3,3,897.0,4,2,2,2,2011.0,5,9,1,5,0,3,2,False
66073,3,30.0,3,2,1075.0,4,6,2,2,1985.0,3,3,4,3,3,6,0,False
66074,3,250.0,4,2,1166.0,4,3,2,2,2000.0,5,9,1,5,0,1,0,True
66075,3,50.0,4,6,78.0,4,0,1,1,2010.0,4,5,4,0,3,6,0,False
66076,3,100.0,3,6,15.0,4,0,0,1,2000.0,0,5,4,5,3,6,0,False
66077,3,250.0,3,9,1166.0,1,8,2,1,2000.0,3,2,3,5,0,8,0,True
66078,3,250.0,4,0,1166.0,4,3,2,2,2000.0,2,9,4,5,3,6,0,True
66079,3,250.0,3,2,1712.0,4,2,2,2,1977.0,5,4,2,5,3,1,0,False
66080,3,250.0,4,6,1166.0,1,1,2,1,2000.0,2,9,1,5,3,6,0,True
66081,3,250.0,3,6,1303.0,9,5,2,1,1993.0,5,9,3,5,0,1,0,False
66082,3,10.0,4,6,438.0,4,0,2,2,1998.0,0,2,4,5,3,6,0,False
66083,3,250.0,3,6,1337.0,4,1,2,0,2012.0,5,9,0,5,0,3,2,False
66084,3,14000.0,4,0,1137.0,4,6,2,2,2010.0,4,9,5,5,3,6,0,False
66085,3,250.0,4,6,280.0,1,3,2,2,2003.0,5,9,1,5,3,3,2,False
66086,3,250.0,3,8,491.0,6,7,0,2,1992.0,5,9,3,5,4,1,0,False
66087,3,5.0,3,6,1382.0,1,2,1,2,2007.0,5,8,4,5,3,3,2,False
66088,3,250.0,4,6,1166.0,4,3,2,2,2000.0,0,9,4,5,0,6,0,True
66089,3,250.0,3,6,1166.0,4,1,2,2,2000.0,5,1,1,5,2,7,2,True
66090,3,250.0,4,6,339.0,4,0,2,2,2010.0,0,9,1,5,3,6,0,False
66091,3,500.0,4,1,1523.0,1,3,2,2,1978.0,5,6,2,5,3,3,2,False
66092,3,250.0,5,8,1166.0,4,7,2,2,2000.0,5,9,2,5,3,1,0,True
66093,3,30.0,4,6,284.0,4,0,1,2,2005.0,0,5,4,5,3,3,2,False
66094,3,200.0,4,6,217.0,4,3,2,2,2004.0,3,9,2,5,3,8,0,False
66095,3,250.0,4,6,1166.0,4,3,2,2,2000.0,5,6,2,5,0,3,2,True
66096,3,250.0,4,6,1166.0,4,7,2,0,2000.0,5,1,3,5,3,1,0,True
66097,3,250.0,4,2,1166.0,4,8,2,1,2000.0,6,9,1,5,4,6,0,True
66098,3,250.0,3,2,1166.0,3,1,2,2,2000.0,4,9,1,5,3,8,0,True
66099,3,500.0,3,6,1232.0,1,1,2,2,2010.0,3,9,2,5,0,8,0,False
66100,3,250.0,3,5,1166.0,4,8,2,2,2000.0,3,2,1,5,3,8,0,True
66101,3,250.0,3,6,1166.0,4,1,2,2,2000.0,3,2,1,5,0,8,0,True
66102,3,250.0,3,6,331.0,4,4,2,2,2005.0,3,9,1,5,0,6,0,False
66103,3,250.0,4,2,412.0,1,2,2,1,1980.0,5,9,1,5,3,3,2,False
66104,3,250.0,3,6,1344.0,1,8,2,1,1998.0,4,2,3,0,0,8,0,False
66105,3,250.0,3,6,2187.0,4,1,2,2,1998.0,5,6,1,5,3,1,0,False
66106,3,250.0,3,6,54.0,4,0,0,0,2000.0,4,2,1,5,3,8,0,False
66107,3,250.0,4,2,1779.0,1,2,2,2,1967.0,5,9,1,5,3,1,0,False
66108,3,250.0,4,6,1166.0,4,7,2,2,2000.0,5,3,2,5,3,1,0,True
66109,3,500.0,3,8,1487.0,6,5,2,2,1997.0,5,9,0,5,3,1,0,False
66110,3,250.0,4,6,515.0,4,0,1,2,1994.0,5,8,1,5,3,3,2,False
66111,3,250.0,3,8,1296.0,6,7,0,2,1994.0,5,9,3,5,4,1,0,False
66112,3,2000.0,4,2,1420.0,4,3,2,2,1984.0,5,9,5,5,3,1,0,False
66113,3,250.0,4,6,1799.0,1,3,2,2,2009.0,5,9,0,5,3,1,0,False
66114,3,250.0,4,6,1166.0,1,5,2,2,2000.0,3,2,3,4,3,8,0,True
66115,3,250.0,3,2,1258.0,1,2,0,2,1974.0,5,7,3,3,1,1,0,False
66116,3,500.0,4,1,1414.0,1,3,2,2,1978.0,5,6,2,5,3,3,2,False
66117,3,250.0,3,5,1166.0,1,8,2,2,2000.0,4,7,3,1,0,8,0,True
66118,3,500.0,3,6,1398.0,4,8,2,2,2011.0,3,9,2,5,3,6,0,False
66119,3,250.0,3,2,1128.0,1,2,1,2,1974.0,5,9,4,5,0,1,0,False
66120,3,250.0,3,3,1166.0,4,1,1,1,2000.0,4,9,1,5,3,8,0,True
66121,3,250.0,4,6,1370.0,4,3,2,1,2000.0,5,9,1,5,3,1,0,True
66122,3,1000.0,4,6,2142.0,4,7,2,1,2006.0,5,9,2,5,0,1,0,False
66123,3,250.0,4,6,2000.0,4,3,2,2,2010.0,5,9,0,5,3,1,0,False
66124,3,250.0,3,5,1166.0,4,8,2,2,2000.0,3,2,1,5,0,8,0,True
66125,3,250.0,4,6,1166.0,4,0,2,2,2000.0,4,9,1,5,3,8,0,True
66126,3,250.0,4,6,1160.0,4,8,2,2,2006.0,4,9,1,5,0,8,0,False
66127,3,250.0,3,6,1414.0,4,1,2,0,1990.0,4,9,3,3,4,8,0,False
66128,3,250.0,4,6,-26.0,4,3,2,1,2000.0,3,9,1,5,3,6,0,True
66129,3,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,1,0,True
66130,3,500.0,5,1,1619.0,1,3,2,2,1978.0,5,6,2,5,4,3,2,False
66131,3,500.0,4,6,331.0,1,3,2,2,2006.0,5,9,2,5,3,3,2,False
66132,3,250.0,4,6,1166.0,4,1,2,1,2000.0,2,5,4,5,4,6,0,True
66133,3,250.0,4,6,1457.0,4,3,2,2,2006.0,5,9,1,5,3,3,2,False
66134,3,50.0,3,6,67.0,4,0,0,1,2010.0,0,5,4,5,3,6,0,False
66135,3,200.0,3,7,1271.0,5,8,2,0,1993.0,3,9,2,5,0,8,0,False
66136,3,250.0,4,2,1166.0,1,8,2,2,2000.0,5,9,1,5,4,1,0,True
66137,3,250.0,4,6,1166.0,4,1,2,2,2000.0,3,9,1,5,3,8,0,True
66138,3,250.0,4,6,1166.0,0,3,2,1,2000.0,2,9,4,5,3,6,0,True
66139,3,250.0,4,6,1166.0,4,1,1,1,2000.0,5,1,3,5,2,7,2,True
66140,3,250.0,4,6,1166.0,1,8,2,2,2000.0,4,9,1,5,3,8,0,True
66141,3,250.0,4,1,1166.0,4,8,2,1,2000.0,3,9,1,5,3,8,0,True
66142,3,250.0,4,6,1166.0,4,1,2,1,2000.0,4,2,1,5,0,8,0,True
66143,3,250.0,3,9,1720.0,4,1,0,2,2010.0,3,1,1,5,3,8,0,False
66144,3,250.0,4,10,1166.0,8,7,1,1,2000.0,3,2,1,5,3,8,0,True
66145,3,250.0,3,6,1659.0,4,1,2,2,1999.0,4,9,1,5,4,6,0,False
66146,3,250.0,4,8,1612.0,4,3,2,2,1974.0,5,9,1,5,3,1,0,False
66147,3,250.0,4,6,1166.0,4,3,1,2,2000.0,5,8,1,4,2,3,2,True
66148,3,10.0,4,6,438.0,4,0,2,2,1998.0,0,2,4,5,0,6,0,False
66149,3,200.0,4,6,1729.0,1,3,2,1,2008.0,5,9,2,5,3,1,0,False
66150,3,250.0,3,2,1166.0,4,5,1,1,2000.0,3,9,1,5,3,8,0,True
66151,3,250.0,4,6,1721.0,1,6,0,1,2005.0,5,9,1,3,1,3,2,False
66152,3,250.0,4,10,1166.0,8,6,2,1,2000.0,3,9,0,5,0,8,0,True
66153,3,250.0,3,6,952.0,1,3,2,2,1978.0,5,9,1,5,2,3,2,False
66154,3,250.0,4,6,1166.0,1,2,2,2,1971.0,5,5,1,0,3,4,1,False
66155,3,250.0,3,2,1289.0,1,5,2,2,2005.0,5,8,2,5,3,3,2,False
66156,3,250.0,4,0,1166.0,4,0,2,1,2000.0,0,9,4,0,3,6,0,True
66157,3,250.0,3,6,1408.0,4,8,1,0,2004.0,5,7,1,5,2,4,1,False
66158,3,250.0,3,3,1166.0,4,1,2,1,2000.0,3,2,3,0,3,8,0,True
66159,3,1000.0,4,2,-7.0,1,2,2,1,2009.0,5,9,1,5,3,6,0,False
66160,3,500.0,3,6,1006.0,1,5,2,2,2007.0,5,2,2,5,3,3,2,False
66161,3,300.0,3,6,1051.0,4,4,1,2,2009.0,5,7,2,5,4,3,2,False
66162,3,10.0,3,6,1136.0,7,2,2,2,1999.0,5,8,4,5,3,1,0,False
66163,3,250.0,4,5,1166.0,1,5,2,2,2000.0,4,2,3,1,0,8,0,True
66164,3,250.0,4,6,1166.0,4,0,2,2,1966.0,0,9,1,5,3,6,0,False
66165,3,250.0,3,6,1333.0,4,2,2,2,2009.0,5,8,2,5,3,1,0,False
66166,3,250.0,3,2,1166.0,3,8,2,1,2000.0,4,9,3,5,3,8,0,True
66167,3,250.0,3,6,1395.0,4,1,2,2,2008.0,5,2,3,2,0,1,0,False
66168,3,250.0,4,10,1166.0,8,6,2,1,2000.0,3,9,0,5,0,8,0,True
66169,3,250.0,4,6,1166.0,4,3,2,2,2000.0,5,9,1,5,2,3,2,True
66170,3,250.0,4,6,1166.0,4,1,2,1,2000.0,5,2,3,5,2,1,0,True
66171,3,250.0,3,0,1251.0,4,8,0,2,2009.0,5,1,3,5,0,7,2,False
66172,3,2000.0,3,6,1427.0,4,1,2,2,2009.0,0,2,2,5,0,6,0,False
66173,3,250.0,4,7,1166.0,1,5,2,2,2000.0,5,9,1,5,3,1,0,True
66174,3,450.0,3,6,1267.0,7,2,2,2,1995.0,5,8,3,5,3,1,0,False
66175,3,250.0,3,6,1512.0,4,1,2,0,1980.0,4,9,3,3,4,8,0,False
66176,3,250.0,4,8,1166.0,4,7,2,2,2000.0,5,9,1,5,3,1,0,True
66177,3,250.0,4,3,1166.0,1,8,2,2,2000.0,5,9,1,5,0,7,2,True
66178,3,250.0,3,3,1743.0,1,2,2,2,1990.0,5,9,1,5,3,1,0,False
66179,3,250.0,10,2,1218.0,1,2,2,2,1995.0,5,9,1,5,3,1,0,False
66180,3,250.0,4,6,1166.0,4,8,2,1,2000.0,3,9,1,5,3,8,0,True
66181,3,250.0,3,6,1166.0,4,1,2,1,2000.0,5,2,3,5,2,7,2,True
66182,3,250.0,3,6,1365.0,4,8,2,1,2007.0,3,2,1,5,3,8,0,False
66183,3,250.0,4,6,1166.0,4,1,2,1,2000.0,2,9,4,5,3,6,0,True
66184,3,250.0,4,6,1429.0,4,7,2,1,2000.0,5,9,0,5,3,3,2,False
66185,3,250.0,4,6,338.0,4,2,2,2,2003.0,0,9,1,5,0,3,2,False
66186,3,250.0,4,2,1166.0,3,6,2,2,2000.0,3,9,1,5,3,8,0,True
66187,3,250.0,3,3,1599.0,4,2,2,2,1988.0,5,9,1,5,3,3,2,False
66188,3,250.0,4,5,1166.0,1,5,2,2,2000.0,3,2,3,5,0,8,0,True
66189,3,6.0,3,6,1321.0,1,2,2,2,2008.0,5,8,4,5,3,1,0,False
66190,3,1000.0,3,8,460.0,6,7,2,2,2009.0,5,9,5,5,3,1,0,False
66191,3,250.0,4,6,1166.0,0,1,2,1,2000.0,2,5,4,5,4,6,0,True
66192,3,250.0,3,6,1518.0,1,1,2,2,2010.0,5,9,0,5,0,3,2,False
66193,3,250.0,4,0,203.0,4,0,2,2,2000.0,5,9,1,5,0,7,2,False
66194,3,1000.0,4,8,1837.0,1,3,2,2,2000.0,3,9,5,5,3,5,0,True
66195,3,500.0,4,1,1606.0,1,3,2,2,1978.0,5,6,2,5,3,3,2,False
66196,3,250.0,4,6,-14.0,4,3,2,1,2007.0,3,9,1,5,2,8,0,False
66197,3,250.0,3,8,838.0,6,3,2,2,1982.0,5,9,1,5,3,3,2,False
66198,3,250.0,4,7,1166.0,4,8,0,2,2000.0,3,9,1,5,0,8,0,True
66199,3,250.0,3,6,1279.0,4,5,2,1,2002.0,3,9,3,5,2,8,0,False
66200,3,8000.0,3,1,1519.0,4,7,2,2,1976.0,0,9,5,5,3,3,2,False
66201,3,250.0,4,6,1944.0,4,3,2,2,1984.0,5,9,0,5,3,1,0,False
66202,3,500.0,4,6,1551.0,4,3,2,2,1975.0,5,6,2,5,4,3,2,False
66203,3,250.0,4,2,2132.0,0,7,2,1,1990.0,5,6,1,3,4,1,0,False
66204,3,50.0,4,6,-10.0,4,0,2,2,2009.0,0,5,4,5,3,3,2,False
66205,3,250.0,4,8,1166.0,6,6,1,1,2000.0,3,9,1,5,3,6,0,True
66206,3,1000.0,4,6,1166.0,4,0,2,2,1984.0,0,9,2,5,0,6,0,False
66207,3,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,3,1,0,True
66208,3,250.0,4,2,1166.0,4,1,2,1,2000.0,2,9,1,5,3,6,0,True
66209,3,250.0,4,6,1991.0,4,3,2,1,2008.0,6,9,1,5,3,8,0,False
66210,3,250.0,3,7,1598.0,4,8,0,2,1996.0,3,2,1,5,0,8,0,False
66211,3,250.0,4,6,1166.0,4,8,2,2,2000.0,0,9,1,5,3,1,0,True
66212,3,250.0,4,6,1166.0,4,7,2,1,2000.0,5,9,3,5,2,1,0,True
66213,3,250.0,4,6,1166.0,0,0,2,1,2000.0,5,9,4,5,4,1,0,True
66214,3,250.0,3,2,270.0,4,4,2,1,1979.0,4,9,1,0,0,6,0,False
66215,3,250.0,3,8,1443.0,6,5,2,2,2007.0,5,9,2,5,3,2,2,False
66216,3,50.0,3,9,306.0,4,4,2,1,2008.0,3,9,4,5,3,6,0,False
66217,3,250.0,3,1,1298.0,1,7,2,2,1974.0,4,9,1,5,4,6,0,False
66218,3,250.0,3,2,1262.0,1,5,2,2,1993.0,5,8,2,5,3,3,2,False
66219,3,250.0,3,6,401.0,4,4,2,2,2005.0,4,9,1,0,0,8,0,False
66220,3,250.0,3,6,1166.0,4,8,2,1,2000.0,5,1,3,5,2,7,2,True
66221,3,250.0,4,6,2051.0,4,7,2,1,2010.0,5,9,0,5,3,1,0,False
66222,3,5000.0,3,6,1333.0,4,5,2,1,1995.0,4,9,0,5,0,1,0,False
66223,3,20.0,3,6,1301.0,4,2,2,2,2001.0,5,8,2,5,3,1,0,False
66224,3,250.0,4,2,1166.0,3,6,2,2,2000.0,5,9,1,5,3,1,0,True
66225,3,250.0,3,6,294.0,4,4,2,2,1982.0,0,9,1,5,0,6,0,False
66226,3,250.0,4,6,1166.0,4,8,2,1,2000.0,3,2,3,5,0,8,0,True
66227,3,500.0,4,6,1886.0,4,3,2,2,2009.0,5,6,2,5,3,1,0,False
66228,3,250.0,4,6,455.0,4,0,2,2,1981.0,0,2,1,5,0,6,0,False
66229,3,250.0,3,6,1506.0,4,1,2,0,1980.0,4,9,3,3,4,8,0,False
66230,3,1000.0,4,6,1708.0,4,2,2,2,1989.0,5,9,2,5,3,1,0,False
66231,3,250.0,3,6,1166.0,4,5,1,2,2000.0,4,7,1,5,4,2,2,True
66232,3,250.0,4,2,1166.0,4,1,2,2,2000.0,2,9,4,5,3,6,0,True
66233,3,500.0,3,3,677.0,4,2,2,2,2005.0,5,9,5,5,0,1,0,False
66234,3,250.0,3,3,1166.0,4,5,2,2,2000.0,3,2,3,5,0,8,0,True
66235,3,20.0,4,6,-13.0,4,3,1,2,2007.0,0,5,4,5,3,5,0,False
66236,3,250.0,3,6,1166.0,1,8,1,1,2000.0,3,2,1,5,0,8,0,True
66237,3,250.0,3,5,1166.0,1,8,1,1,2000.0,5,1,1,5,2,7,2,True
66238,3,2400.0,4,8,1607.0,1,3,2,2,2000.0,5,9,5,5,3,1,0,True
66239,3,250.0,3,6,1524.0,4,5,2,1,2006.0,4,9,1,5,3,1,0,False
66240,3,250.0,3,6,2064.0,4,6,2,2,1985.0,4,9,1,5,4,3,2,False
66241,3,500.0,4,1,1616.0,1,3,2,2,1978.0,5,6,2,5,3,3,2,False
66242,3,250.0,3,2,27.0,1,4,1,2,2012.0,3,7,1,5,3,8,0,False
66243,3,250.0,3,6,1362.0,4,2,2,1,2006.0,5,9,1,5,2,7,2,False
66244,3,250.0,4,2,1166.0,4,0,2,2,2000.0,4,9,3,3,4,8,0,True
66245,3,250.0,3,6,1166.0,4,1,2,1,2000.0,4,5,1,5,0,8,0,True
66246,3,250.0,4,8,-10.0,4,0,2,2,1988.0,2,9,1,5,3,3,2,False
66247,3,500.0,3,3,638.0,4,2,2,2,2005.0,5,9,2,5,0,1,0,False
66248,3,300.0,4,4,348.0,1,0,2,2,1996.0,3,9,2,5,0,8,0,False
66249,3,50.0,4,6,12.0,4,0,1,2,2001.0,2,5,4,5,3,3,2,False
66250,3,200.0,4,6,661.0,4,0,2,2,2008.0,5,9,2,5,3,3,2,False
66251,3,250.0,3,6,1166.0,1,8,1,1,2000.0,3,2,1,0,3,8,0,True
66252,3,1000.0,3,6,1654.0,2,2,2,2,1998.0,5,9,0,5,0,1,0,False
66253,3,250.0,3,5,1166.0,1,5,0,2,2000.0,4,7,3,3,1,8,0,True
66254,3,250.0,4,6,333.0,9,0,2,2,1988.0,4,9,1,0,0,8,0,False
66255,3,250.0,3,6,200.0,4,4,2,2,2012.0,2,9,3,5,3,6,0,False
66256,3,250.0,4,6,1166.0,4,5,2,2,2000.0,3,9,1,5,2,8,0,True
66257,3,250.0,4,3,1166.0,1,8,2,2,2000.0,5,9,1,5,3,1,0,True
66258,3,250.0,4,6,1166.0,1,8,2,2,2000.0,3,9,1,0,0,8,0,True
66259,3,250.0,4,5,1166.0,1,1,1,1,2000.0,4,2,3,5,2,8,0,True
66260,3,250.0,3,8,1723.0,6,5,2,2,2004.0,4,8,1,5,3,1,0,False
66261,3,250.0,4,7,1166.0,1,8,2,2,2000.0,5,9,1,5,0,1,0,True
66262,3,250.0,4,5,1166.0,1,5,2,2,2000.0,3,2,3,5,3,8,0,True
66263,3,250.0,4,6,1970.0,4,3,2,1,2008.0,6,9,1,5,3,8,0,False
66264,3,20.0,4,6,16.0,1,2,2,1,2004.0,0,9,4,0,3,6,0,False
66265,3,500.0,3,6,847.0,4,2,2,2,2010.0,5,9,2,5,0,1,0,False
66266,3,250.0,4,2,1166.0,3,6,2,2,2000.0,2,9,1,5,3,6,0,True
66267,3,250.0,4,6,1166.0,4,3,2,2,2000.0,0,9,2,2,3,6,0,True
66268,3,8000.0,3,6,1478.0,4,7,2,2,1997.0,0,9,5,5,4,3,2,False
66269,3,500.0,4,6,1806.0,4,3,2,2,2010.0,5,9,2,5,3,1,0,False
66270,3,1000.0,4,6,1746.0,4,3,2,2,2004.0,5,9,5,5,3,1,0,False
66271,3,250.0,4,7,1166.0,4,8,0,2,2000.0,3,9,1,5,0,8,0,True
66272,3,250.0,3,6,1541.0,4,5,2,2,2001.0,5,8,2,5,3,3,2,False
66273,3,200.0,3,1,861.0,3,7,2,2,2002.0,5,9,2,5,3,1,0,False
66274,3,2000.0,4,8,938.0,4,3,2,2,1992.0,5,6,5,5,3,1,0,False
66275,3,12000.0,3,6,996.0,1,7,2,2,2002.0,5,9,5,5,3,3,2,False
66276,3,250.0,3,6,1014.0,1,5,1,2,1985.0,5,9,3,5,0,3,2,False
66277,3,250.0,4,6,1166.0,4,6,2,2,2000.0,5,2,0,5,4,3,2,True
66278,3,250.0,3,6,1226.0,4,8,0,2,2000.0,3,9,3,5,3,5,0,False
66279,3,250.0,3,6,1033.0,4,7,2,2,2005.0,5,1,1,5,3,3,2,False
66280,3,50.0,3,6,955.0,1,4,2,2,2009.0,4,9,4,5,3,3,2,False
66281,3,250.0,3,2,1581.0,3,4,0,2,2004.0,5,9,3,5,3,1,0,False
66282,3,250.0,4,6,90.0,1,0,2,2,2009.0,2,10,1,5,3,3,2,False
66283,3,250.0,3,1,1214.0,9,2,1,2,1980.0,5,9,1,5,0,1,0,False
66284,3,50.0,3,6,-4.0,4,4,2,2,1998.0,0,9,4,5,3,6,0,False
66285,3,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,3,1,0,True
66286,3,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,5,3,8,0,True
66287,3,250.0,3,6,1538.0,4,1,2,0,2007.0,5,9,0,5,0,2,2,False
66288,3,250.0,3,6,1183.0,1,1,2,2,2011.0,5,9,1,5,3,1,0,False
66289,3,10.0,3,6,1606.0,4,1,2,2,1998.0,5,9,4,5,3,3,2,False
66290,3,250.0,4,0,1166.0,4,0,2,2,2005.0,0,9,1,0,0,6,0,False
66291,3,250.0,4,6,2180.0,4,7,2,1,1998.0,5,5,0,5,0,1,0,False
66292,3,250.0,4,6,1166.0,2,1,1,1,2000.0,5,1,3,5,2,7,2,True
66293,3,3000.0,4,6,2046.0,1,7,2,1,2000.0,5,9,5,5,4,1,0,False
66294,3,250.0,4,2,1187.0,1,2,2,2,1974.0,5,9,1,5,3,1,0,False
66295,3,250.0,4,10,1166.0,8,6,2,1,2000.0,3,9,0,5,3,8,0,True
66296,3,50.0,3,0,1373.0,3,0,2,2,1999.0,0,9,4,5,0,6,0,False
66297,3,250.0,3,3,1166.0,4,5,0,2,2000.0,3,9,3,5,4,8,0,True
66298,3,250.0,4,2,1166.0,4,6,1,1,2000.0,3,9,1,5,4,6,0,True
66299,3,250.0,4,6,1166.0,1,2,2,2,1971.0,5,9,1,4,3,1,0,False
66300,3,250.0,4,6,520.0,4,2,2,1,2010.0,5,9,1,5,3,1,0,False
66301,3,500.0,4,4,263.0,1,3,2,2,1993.0,3,9,2,5,2,8,0,False
66302,3,250.0,4,2,363.0,1,3,2,2,1991.0,3,9,1,5,3,8,0,False
66303,3,250.0,3,6,1527.0,4,1,2,2,2008.0,5,8,2,5,3,1,0,False
66304,3,500.0,3,9,454.0,4,4,2,1,2009.0,3,9,2,5,3,6,0,False
66305,3,500.0,3,2,1826.0,1,1,2,2,2004.0,5,9,0,5,3,1,0,False
66306,3,250.0,4,6,1166.0,0,0,2,1,2000.0,3,9,1,5,0,8,0,True
66307,3,250.0,4,6,2314.0,0,7,2,1,2010.0,5,9,1,5,3,1,0,False
66308,3,250.0,3,2,1105.0,3,5,2,1,1994.0,3,9,1,5,3,8,0,False
66309,3,1500.0,4,6,1965.0,4,7,2,1,2006.0,5,9,5,5,3,1,0,False
66310,3,250.0,4,6,1166.0,1,8,2,2,2000.0,3,9,1,1,3,8,0,True
66311,3,50.0,4,6,726.0,4,3,2,2,2005.0,4,9,4,5,3,6,0,False
66312,3,250.0,4,0,1166.0,4,1,2,2,2000.0,0,9,4,0,0,6,0,True
66313,3,250.0,3,6,258.0,4,4,2,2,1986.0,4,9,1,5,4,8,0,False
66314,3,250.0,4,10,1166.0,8,6,1,1,2000.0,3,9,1,5,2,8,0,True
66315,3,250.0,4,6,1166.0,4,1,2,2,2000.0,1,1,4,5,3,3,2,True
66316,3,250.0,3,2,1342.0,1,1,2,2,2012.0,5,9,3,5,0,1,0,False
66317,3,250.0,4,6,1166.0,5,8,2,2,2000.0,3,9,1,5,3,8,0,True
66318,3,250.0,3,6,1166.0,4,1,2,2,2000.0,3,9,4,5,3,6,0,True
66319,3,5.0,3,6,1432.0,4,1,2,2,2002.0,5,9,4,5,3,3,2,False
66320,3,250.0,3,5,1166.0,4,1,2,2,2000.0,3,2,1,5,0,8,0,True
66321,3,250.0,3,6,1658.0,4,1,2,2,1960.0,3,9,1,5,3,8,0,False
66322,3,2000.0,3,6,1003.0,1,7,2,2,2005.0,5,9,0,5,3,3,2,False
66323,3,100.0,4,2,482.0,1,2,2,2,1973.0,5,9,2,5,3,1,0,False
66324,3,250.0,3,2,1353.0,4,2,2,2,1977.0,5,4,2,5,0,1,0,False
66325,3,200.0,4,2,542.0,4,3,2,2,1984.0,5,9,2,5,3,3,2,False
66326,3,50.0,3,6,78.0,4,0,0,0,2000.0,0,5,4,5,3,5,0,False
66327,3,250.0,4,7,1166.0,1,8,2,2,2000.0,5,9,1,5,3,1,0,True
66328,3,250.0,3,6,358.0,4,4,2,2,2008.0,3,9,1,1,2,8,0,False
66329,3,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,5,3,8,0,True
66330,3,250.0,4,6,1166.0,1,8,2,1,2000.0,3,2,0,5,3,8,0,True
66331,3,20.0,3,6,1194.0,4,2,2,2,2013.0,5,2,4,5,3,1,0,False
66332,3,250.0,3,6,1321.0,2,5,2,1,1997.0,3,9,3,5,3,6,0,False
66333,3,250.0,4,8,1166.0,4,7,2,2,2000.0,5,9,1,5,3,1,0,True
66334,3,250.0,4,10,1166.0,8,7,2,1,2000.0,3,9,0,5,3,8,0,True
66335,3,2000.0,4,6,1678.0,1,3,2,1,2008.0,5,9,5,5,3,1,0,False
66336,3,250.0,3,6,1563.0,4,1,2,0,1990.0,4,9,3,3,4,8,0,False
66337,3,25.0,4,6,965.0,1,6,2,2,1997.0,3,9,4,0,3,6,0,False
66338,3,250.0,4,0,1166.0,4,0,2,1,2000.0,0,9,4,0,0,6,0,True
66339,3,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,5,0,1,0,True
66340,3,50.0,3,9,-26.0,4,4,2,2,2008.0,0,5,4,5,3,6,0,False
66341,3,250.0,4,2,1294.0,1,2,2,2,1975.0,5,9,1,5,3,1,0,False
66342,3,250.0,3,2,1166.0,3,1,2,1,2000.0,4,9,1,5,0,8,0,True
66343,3,10.0,3,2,1059.0,1,2,2,2,2000.0,5,9,4,5,3,1,0,False
66344,3,1000.0,4,6,1700.0,4,6,2,2,1982.0,5,9,5,5,3,3,2,False
66345,3,250.0,4,6,1166.0,1,1,1,2,2000.0,3,2,1,0,3,5,0,True
66346,3,250.0,4,8,1166.0,4,7,2,2,2000.0,5,9,2,5,4,1,0,True
66347,3,1000.0,4,6,1166.0,1,2,2,2,1970.0,5,5,2,5,0,1,0,False
66348,3,250.0,4,2,1166.0,4,1,2,1,2000.0,2,9,1,5,3,6,0,True
66349,3,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,5,3,1,0,True
66350,3,10.0,4,6,-23.0,1,3,2,2,2003.0,3,9,4,0,3,8,0,False
66351,3,250.0,3,6,343.0,4,4,2,1,1988.0,4,9,1,3,4,8,0,False
66352,3,250.0,3,6,1453.0,4,1,2,2,2010.0,2,1,1,5,0,6,0,False
66353,3,100.0,3,6,87.0,4,0,2,1,2000.0,0,9,4,0,3,6,0,False
66354,3,5000.0,3,6,1160.0,4,5,2,2,1988.0,3,9,5,0,0,6,0,False
66355,3,250.0,4,6,1166.0,4,3,1,2,2000.0,5,8,1,4,2,3,2,True
66356,3,250.0,4,9,1166.0,1,8,2,2,2000.0,5,9,1,5,0,7,2,True
66357,3,250.0,3,6,-35.0,4,4,2,1,2000.0,3,9,1,0,0,8,0,True
66358,3,250.0,4,6,1166.0,4,7,2,2,2000.0,5,9,1,5,3,1,0,True
66359,3,12000.0,3,6,1023.0,1,7,2,2,2002.0,5,9,5,5,4,3,2,False
66360,3,5000.0,4,6,1989.0,4,3,2,2,2009.0,5,8,2,5,3,3,2,False
66361,3,250.0,4,6,-1.0,4,0,2,1,2004.0,4,9,1,5,0,8,0,False
66362,3,250.0,4,6,1566.0,1,6,2,1,1991.0,3,9,1,5,3,5,0,False
66363,3,250.0,3,6,434.0,4,4,0,2,1981.0,2,9,3,0,4,6,0,False
66364,3,10.0,3,2,1078.0,1,2,2,2,2000.0,5,9,4,5,3,1,0,False
66365,3,250.0,4,6,456.0,4,2,2,1,1990.0,3,9,1,5,3,8,0,False
