,id,status_group
7565,14998,0
7566,51635,2
7567,25806,2
7568,28063,2
7569,24315,2
7570,19994,0
7571,14533,2
7572,22102,2
7573,55097,0
7574,52399,2
7575,21410,2
7576,50788,2
7577,30143,0
7578,31438,1
7579,50605,0
7580,38138,0
7581,37714,0
7582,12458,0
7583,63847,0
7584,38941,0
7585,58006,2
7586,3701,0
7587,63176,0
7588,32907,1
7589,63884,0
7590,22345,0
7591,58020,2
7592,6689,0
7593,26308,0
7594,14398,0
7595,14818,2
7596,6353,2
7597,43839,0
7598,2840,0
7599,59264,2
7600,8560,2
7601,21778,0
7602,1718,0
7603,67618,0
7604,66982,0
7605,48558,2
7606,44952,2
7607,68081,0
7608,7118,2
7609,53226,2
7610,72612,0
7611,15657,2
7612,15032,0
7613,71183,0
7614,47231,2
7615,59893,2
7616,18294,0
7617,2375,0
7618,24452,0
7619,60068,2
7620,22177,2
7621,15599,2
7622,58770,2
7623,33128,2
7624,6079,2
7625,13266,2
7626,35442,2
7627,61825,0
7628,41385,2
7629,4520,2
7630,69554,0
7631,26582,0
7632,45162,2
7633,51277,2
7634,19496,0
7635,70560,2
7636,22059,2
7637,20955,2
7638,20485,2
7639,66852,2
7640,6978,2
7641,48612,0
7642,71666,2
7643,24170,0
7644,17850,2
7645,43902,2
7646,56723,0
7647,64536,2
7648,1233,2
7649,42143,2
7650,40374,2
7651,32954,2
7652,68984,2
7653,11978,0
7654,65189,0
7655,16038,0
7656,28449,0
7657,56904,2
7658,64601,2
7659,72436,0
7660,6144,2
7661,70599,2
7662,70655,0
7663,43023,2
7664,65545,0
7665,31000,2
7666,26482,0
7667,25686,2
7668,15651,2
7669,19192,2
7670,73785,2
7671,2125,2
7672,65140,0
7673,29595,0
7674,5306,0
7675,45147,2
7676,39443,2
7677,47769,2
7678,29520,2
7679,69998,0
7680,34484,0
7681,71981,0
7682,51469,0
7683,17422,2
7684,23257,2
7685,15856,2
7686,228,2
7687,35713,2
7688,54385,0
7689,65399,2
7690,5863,0
7691,49266,2
7692,24312,2
7693,68374,0
7694,55651,1
7695,52250,2
7696,74244,0
7697,61104,0
7698,19955,2
7699,43510,0
7700,41099,0
7701,51305,0
7702,71832,2
7703,24812,0
7704,57060,0
7705,3193,2
7706,20040,0
7707,682,0
7708,47417,1
7709,9536,2
7710,56423,0
7711,4770,2
7712,10926,0
7713,70775,2
7714,3344,2
7715,7940,0
7716,41872,2
7717,14226,1
7718,1084,2
7719,29695,2
7720,53357,2
7721,38502,2
7722,45263,0
7723,11664,0
7724,45951,2
7725,31956,2
7726,72722,0
7727,1457,0
7728,58604,2
7729,10150,0
7730,13140,0
7731,4158,0
7732,33365,2
7733,2512,2
7734,3792,0
7735,41158,0
7736,49470,0
7737,45060,2
7738,61264,0
7739,42048,0
7740,52317,2
7741,26066,0
7742,5082,0
7743,39794,2
7744,282,0
7745,13617,2
7746,70883,2
7747,46582,0
7748,18763,0
7749,13744,0
7750,71273,2
7751,2447,0
7752,74063,2
7753,33761,2
7754,73129,0
7755,38438,1
7756,66706,0
7757,71117,2
7758,7078,0
7759,519,0
7760,55708,2
7761,38509,2
7762,57945,2
7763,27176,0
7764,68377,0
7765,849,2
7766,47114,0
7767,41438,2
7768,21111,2
7769,37406,2
7770,10498,0
7771,34231,0
7772,56341,0
7773,18051,0
7774,35331,0
7775,58056,0
7776,61167,2
7777,4920,0
7778,40357,2
7779,43318,0
7780,21087,1
7781,68111,0
7782,11661,2
7783,16322,2
7784,49232,0
7785,54765,2
7786,71388,0
7787,18604,2
7788,44350,2
7789,62598,0
7790,43591,1
7791,51885,1
7792,13290,2
7793,12485,0
7794,1968,2
7795,62032,2
7796,13395,0
7797,27384,0
7798,50484,0
7799,23050,0
7800,31156,1
7801,32559,0
7802,70435,0
7803,22655,1
7804,44573,0
7805,9332,2
7806,46413,0
7807,6930,2
7808,7830,2
7809,30613,2
7810,2715,2
7811,1873,0
7812,69719,2
7813,31230,1
7814,57424,2
7815,20682,0
7816,23566,2
7817,38271,2
7818,47572,2
7819,71841,2
7820,73967,2
7821,60861,2
7822,20526,2
7823,38337,2
7824,20014,2
7825,57709,2
7826,19588,0
7827,27587,2
7828,9984,2
7829,70608,2
7830,64499,2
7831,38582,2
7832,359,0
7833,11158,2
7834,37242,2
7835,71892,2
7836,18826,2
7837,42859,0
7838,52768,2
7839,34690,2
7840,28004,2
7841,45813,2
7842,56875,2
7843,14917,2
7844,30105,2
7845,12955,1
7846,44032,0
7847,53634,0
7848,13922,2
7849,67888,2
7850,24970,2
7851,47673,2
7852,12015,0
7853,20259,2
7854,24333,2
7855,48864,0
7856,3186,2
7857,40617,0
7858,39727,0
7859,26524,0
7860,49963,0
7861,33392,2
7862,65604,0
7863,25439,2
7864,32689,2
7865,39346,2
7866,44111,0
7867,48509,2
7868,58191,0
7869,38311,0
7870,32588,2
7871,51097,0
7872,21616,0
7873,1546,2
7874,50592,2
7875,15153,2
7876,60451,2
7877,39092,2
7878,44066,0
7879,44259,2
7880,1984,0
7881,61682,0
7882,59320,2
7883,62678,0
7884,2798,2
7885,54555,0
7886,46806,0
7887,67541,0
7888,65284,2
7889,31265,0
7890,34288,2
7891,38812,2
7892,14868,0
7893,64873,2
7894,22140,0
7895,11260,2
7896,62930,0
7897,36875,0
7898,66406,0
7899,12160,0
7900,60923,2
7901,41028,0
7902,72710,0
7903,51571,2
7904,32839,1
7905,10978,2
7906,30879,2
7907,67002,1
7908,60951,2
7909,1889,2
7910,51701,2
7911,59284,2
7912,26460,2
7913,23917,2
7914,19445,0
7915,20634,2
7916,48271,2
7917,39770,0
7918,12535,2
7919,9948,2
7920,50686,2
7921,35931,2
7922,14955,2
7923,48997,0
7924,71077,2
7925,26013,0
7926,12541,2
7927,10225,2
7928,48523,2
7929,44597,2
7930,18030,0
7931,67297,1
7932,18418,0
7933,8365,0
7934,31248,0
7935,49370,0
7936,55014,2
7937,10408,0
7938,22728,2
7939,57343,2
7940,42461,2
7941,73501,2
7942,32679,2
7943,52750,0
7944,51655,2
7945,43087,0
7946,66847,2
7947,32537,2
7948,54168,0
7949,45987,2
7950,17470,0
7951,46205,2
7952,37807,2
7953,9963,2
7954,72385,2
7955,36930,0
7956,29101,2
7957,26414,1
7958,48369,0
7959,13017,2
7960,49421,1
7961,21523,2
7962,67645,2
7963,50154,0
7964,62378,0
7965,47337,0
7966,44517,0
7967,52483,0
7968,60224,0
7969,23021,2
7970,69858,2
7971,29599,2
7972,64096,2
7973,18671,1
7974,3281,0
7975,72728,0
7976,15987,0
7977,73993,2
7978,17644,1
7979,37494,2
7980,47009,0
7981,71115,2
7982,12145,0
7983,28083,0
7984,37806,1
7985,51762,0
7986,1639,2
7987,17981,2
7988,18042,2
7989,25894,2
7990,18132,0
7991,9731,0
7992,10333,2
7993,396,0
7994,25433,2
7995,11399,1
7996,31007,0
7997,18822,2
7998,27827,1
7999,47700,2
8000,14193,0
8001,46699,2
8002,49699,0
8003,72914,2
8004,24535,0
8005,49846,0
8006,27110,2
8007,29828,2
8008,73173,2
8009,59807,1
8010,30737,2
8011,50319,2
8012,27267,1
8013,54308,2
8014,41628,0
8015,56360,0
8016,16622,2
8017,43432,2
8018,44404,0
8019,50354,2
8020,68698,0
8021,3977,2
8022,40031,2
8023,23191,2
8024,59440,0
8025,53544,0
8026,57825,2
8027,35534,2
8028,30093,2
8029,59732,2
8030,50472,2
8031,63806,2
8032,11743,2
8033,27778,0
8034,4460,0
8035,45776,0
8036,46743,2
8037,68878,1
8038,20967,0
8039,59833,1
8040,53635,2
8041,45831,2
8042,59065,2
8043,8700,2
8044,6965,2
8045,56369,0
8046,74106,1
8047,23763,0
8048,38235,0
8049,51342,0
8050,29236,0
8051,8314,0
8052,38335,0
8053,42494,0
8054,25358,2
8055,52693,2
8056,66427,2
8057,20769,2
8058,24754,0
8059,3797,0
8060,53859,0
8061,27206,2
8062,58407,2
8063,13374,2
8064,11028,2
8065,38930,0
8066,26982,0
8067,14778,2
8068,51587,2
8069,17015,0
8070,25028,2
8071,35293,2
8072,8068,2
8073,73052,2
8074,51753,2
8075,15035,0
8076,60817,0
8077,55374,2
8078,10096,0
8079,12074,2
8080,50198,2
8081,33773,1
8082,6287,0
8083,16222,1
8084,13418,2
8085,243,2
8086,5673,1
8087,38441,2
8088,57081,2
8089,14525,2
8090,13389,2
8091,65683,0
8092,21136,0
8093,34199,2
8094,25206,2
8095,55334,2
8096,30168,0
8097,19998,2
8098,27760,2
8099,70205,1
8100,32421,2
8101,40287,2
8102,4537,2
8103,46300,0
8104,49063,2
8105,73414,0
8106,54220,2
8107,2838,2
8108,46979,0
8109,34307,0
8110,36899,0
8111,27797,2
8112,48131,2
8113,70738,0
8114,56821,1
8115,35203,0
8116,67513,0
8117,48623,0
8118,48526,2
8119,71696,2
8120,507,0
8121,7283,0
8122,3421,0
8123,15585,0
8124,44581,0
8125,72733,2
8126,46120,0
8127,29358,2
8128,5664,2
8129,2285,2
8130,5661,0
8131,47657,0
8132,40777,2
8133,23177,2
8134,62023,0
8135,46834,0
8136,54573,0
8137,2311,2
8138,36977,0
8139,62283,2
8140,62935,1
8141,28008,2
8142,60373,2
8143,34523,2
8144,46550,0
8145,12068,0
8146,4365,0
8147,49342,2
8148,6418,2
8149,33741,2
8150,53296,2
8151,74206,2
8152,17681,2
8153,58387,2
8154,33887,0
8155,35848,2
8156,13667,0
8157,38183,0
8158,61501,2
8159,16185,2
8160,69225,2
8161,7730,2
8162,64895,2
8163,496,2
8164,42433,2
8165,32757,2
8166,16856,2
8167,3503,2
8168,73404,0
8169,25092,0
8170,56114,0
8171,67755,2
8172,59292,2
8173,27131,2
8174,36880,2
8175,29934,0
8176,61140,2
8177,6375,2
8178,57413,0
8179,52719,2
8180,45534,2
8181,57626,2
8182,1523,0
8183,62801,0
8184,11025,2
8185,66579,2
8186,42099,2
8187,68278,2
8188,20349,2
8189,18762,2
8190,67374,2
8191,27139,2
8192,21420,2
8193,52382,2
8194,55389,2
8195,41881,0
8196,20879,2
8197,39134,2
8198,35813,2
8199,32770,2
8200,9903,2
8201,37475,2
8202,3618,2
8203,31199,2
8204,1018,2
8205,57876,2
8206,44128,2
8207,22587,2
8208,1143,2
8209,48065,0
8210,13308,0
8211,35288,0
8212,60567,0
8213,46380,2
8214,36502,1
8215,73978,2
8216,19960,0
8217,22394,2
8218,49214,2
8219,23581,2
8220,58744,2
8221,18540,0
8222,37429,2
8223,11726,2
8224,24187,1
8225,25907,0
8226,68307,0
8227,36577,0
8228,5752,0
8229,17460,2
8230,24211,0
8231,64039,0
8232,35159,2
8233,36922,2
8234,1228,0
8235,14928,0
8236,31814,0
8237,38492,2
8238,8754,0
8239,68130,0
8240,19092,2
8241,36898,2
8242,48574,2
8243,54791,2
8244,57644,2
8245,43217,2
8246,14922,2
8247,64775,2
8248,59160,0
8249,38141,0
8250,51518,0
8251,43481,0
8252,36632,0
8253,4347,0
8254,57963,2
8255,73460,0
8256,26874,2
8257,45280,2
8258,50748,2
8259,33993,2
8260,11535,2
8261,13028,0
8262,39580,2
8263,66084,0
8264,72376,0
8265,63494,2
8266,5560,0
8267,53309,0
8268,17248,0
8269,38848,2
8270,29171,2
8271,12765,2
8272,72042,2
8273,45045,1
8274,30553,2
8275,15746,0
8276,71754,1
8277,26176,2
8278,40403,0
8279,64029,0
8280,56238,1
8281,52432,2
8282,38677,2
8283,2448,2
8284,73548,2
8285,51078,0
8286,27549,2
8287,886,0
8288,62399,0
8289,70385,2
8290,60247,0
8291,48622,2
8292,43977,0
8293,2609,0
8294,66087,0
8295,63428,0
8296,57506,2
8297,31307,2
8298,51965,2
8299,9288,2
8300,68778,2
8301,22485,2
8302,57533,0
8303,6589,0
8304,4402,2
8305,33976,0
8306,24206,2
8307,16883,2
8308,68280,2
8309,60751,0
8310,57895,0
8311,73433,0
8312,59045,2
8313,62351,2
8314,32272,2
8315,34754,2
8316,8809,2
8317,35885,2
8318,39827,2
8319,63158,2
8320,28801,0
8321,52813,2
8322,21457,2
8323,17610,2
8324,4984,2
8325,37979,0
8326,62974,2
8327,47204,0
8328,57616,2
8329,35329,2
8330,10767,2
8331,39234,2
8332,28022,0
8333,19427,0
8334,57156,2
8335,25669,2
8336,71153,0
8337,43875,2
8338,3448,1
8339,9629,2
8340,17846,2
8341,22620,2
8342,2246,2
8343,28894,0
8344,46489,0
8345,39041,2
8346,65364,2
8347,7226,0
8348,2650,2
8349,7706,2
8350,23147,2
8351,4797,2
8352,23043,2
8353,13339,0
8354,4229,2
8355,15853,2
8356,4180,0
8357,15068,0
8358,35611,0
8359,32401,2
8360,4110,2
8361,62206,2
8362,23600,2
8363,35239,2
8364,18252,2
8365,18152,0
8366,21850,0
8367,47509,0
8368,13585,0
8369,16501,2
8370,9576,2
8371,39351,1
8372,40022,2
8373,11435,2
8374,26631,2
8375,21565,2
8376,40163,2
8377,13859,0
8378,50767,0
8379,1932,2
8380,15282,0
8381,73231,2
8382,36347,1
8383,22076,2
8384,32903,0
8385,31789,0
8386,67095,0
8387,41894,2
8388,9150,0
8389,24822,2
8390,40477,2
8391,43193,2
8392,33377,1
8393,5889,2
8394,68402,2
8395,11690,2
8396,9583,0
8397,14643,2
8398,33152,2
8399,45285,2
8400,11776,0
8401,21082,2
8402,11224,2
8403,708,1
8404,24269,2
8405,66094,2
8406,29402,0
8407,2132,2
8408,31876,2
8409,24888,2
8410,17297,2
8411,63391,0
8412,65405,0
8413,27306,2
8414,53792,2
8415,33760,0
8416,36858,0
8417,21982,0
8418,47898,2
8419,45931,0
8420,24282,2
8421,57867,0
8422,2268,2
8423,42870,2
8424,51026,0
8425,69496,2
8426,46258,2
8427,53653,2
8428,8511,0
8429,6437,1
8430,45277,2
8431,53647,2
8432,45297,2
8433,12871,1
8434,73567,0
8435,37196,0
8436,33031,0
8437,50322,0
8438,38362,2
8439,48934,2
8440,50098,2
8441,25161,0
8442,69627,2
8443,37050,2
8444,40161,2
8445,8596,2
8446,17636,1
8447,14577,0
8448,56393,2
8449,12822,1
8450,41075,2
8451,37885,0
8452,68842,2
8453,66015,2
8454,21780,0
8455,6796,2
8456,56069,2
8457,54247,2
8458,40874,2
8459,27638,2
8460,57276,0
8461,15827,0
8462,59544,2
8463,46615,0
8464,68917,2
8465,32281,2
8466,20795,2
8467,3775,0
8468,56610,0
8469,14626,0
8470,58335,0
8471,27434,2
8472,45224,2
8473,21863,2
8474,13646,2
8475,45316,2
8476,39015,0
8477,62036,1
8478,19035,2
8479,46630,0
8480,15059,0
8481,32074,2
8482,39871,2
8483,32047,2
8484,9958,0
8485,38679,2
8486,67067,0
8487,45840,2
8488,71345,1
8489,28783,0
8490,56300,0
8491,25363,2
8492,57254,0
8493,4852,2
8494,37650,0
8495,37830,1
8496,55583,2
8497,47834,2
8498,33053,2
8499,40053,2
8500,35615,2
8501,41935,2
8502,53719,0
8503,42782,2
8504,24343,2
8505,44635,2
8506,46200,0
8507,31185,2
8508,16460,2
8509,17353,2
8510,5891,2
8511,24375,0
8512,5203,0
8513,62385,2
8514,56459,2
8515,29879,2
8516,51522,2
8517,35245,2
8518,40141,2
8519,4870,1
8520,29726,0
8521,43211,0
8522,62320,2
8523,49299,2
8524,35963,2
8525,24820,2
8526,31300,1
8527,47524,2
8528,3102,2
8529,65536,2
8530,61221,2
8531,72699,0
8532,67398,1
8533,13994,0
8534,27826,2
8535,1379,2
8536,2681,2
8537,53171,0
8538,2389,2
8539,55799,2
8540,59952,2
8541,13243,2
8542,52845,0
8543,7141,0
8544,36793,2
8545,28913,2
8546,22001,2
8547,38907,2
8548,11162,2
8549,31701,2
8550,19800,2
8551,68622,2
8552,36197,0
8553,41645,0
8554,41299,0
8555,63689,2
8556,64196,2
8557,3309,0
8558,60962,2
8559,69933,0
8560,58960,2
8561,52915,0
8562,24332,2
8563,46346,0
8564,73840,2
8565,20540,2
8566,25032,2
8567,55800,0
8568,30448,0
8569,31637,2
8570,57334,2
8571,19040,2
8572,16127,2
8573,18166,2
8574,37428,2
8575,60465,1
8576,38724,2
8577,56443,0
8578,13307,0
8579,40329,2
8580,845,0
8581,36907,2
8582,39583,2
8583,29041,1
8584,57528,0
8585,33196,2
8586,14740,2
8587,52667,2
8588,403,2
8589,59130,2
8590,45426,0
8591,66786,2
8592,53110,0
8593,12745,0
8594,26571,2
8595,21083,0
8596,55246,1
8597,23085,2
8598,41860,2
8599,65999,0
8600,4741,2
8601,8189,2
8602,45623,0
8603,51651,0
8604,3575,2
8605,73396,2
8606,70645,2
8607,55369,2
8608,16473,0
8609,68346,0
8610,9481,1
8611,21439,2
8612,835,0
8613,24667,0
8614,64713,2
8615,35303,2
8616,62990,2
8617,40591,2
8618,15240,2
8619,36088,2
8620,18110,2
8621,2314,0
8622,14209,1
8623,44542,0
8624,16684,0
8625,18841,0
8626,12368,0
8627,60453,0
8628,66939,2
8629,69334,2
8630,50057,0
8631,59836,2
8632,44365,2
8633,23168,2
8634,27877,0
8635,23909,2
8636,15424,2
8637,46084,0
8638,26292,2
8639,28159,0
8640,57935,1
8641,48599,1
8642,768,2
8643,62438,2
8644,27414,2
8645,46750,2
8646,16436,2
8647,32535,0
8648,41758,2
8649,66899,0
8650,24670,0
8651,31459,2
8652,66195,2
8653,54881,2
8654,52075,0
8655,41587,0
8656,60141,2
8657,41043,2
8658,43950,2
8659,48121,2
8660,65965,2
8661,70664,1
8662,4887,2
8663,62128,2
8664,62993,0
8665,54823,1
8666,67336,2
8667,11461,2
8668,6405,0
8669,3604,0
8670,13496,0
8671,69465,2
8672,52159,0
8673,62523,0
8674,12909,1
8675,9031,0
8676,38142,2
8677,9976,0
8678,12457,2
8679,83,2
8680,41441,2
8681,37002,2
8682,14445,0
8683,49312,0
8684,37763,2
8685,18581,2
8686,17791,2
8687,37664,2
8688,55316,0
8689,67418,1
8690,62465,0
8691,8682,2
8692,18905,2
8693,8129,2
8694,6490,2
8695,58222,2
8696,26087,0
8697,54721,2
8698,2986,2
8699,62250,2
8700,13215,2
8701,40638,2
8702,52286,2
8703,56328,2
8704,66140,2
8705,73270,2
8706,46918,2
8707,37800,0
8708,42236,0
8709,57022,0
8710,32769,0
8711,60417,0
8712,18381,0
8713,45799,0
8714,16607,2
8715,34727,0
8716,65469,0
8717,44913,0
8718,50367,0
8719,50806,2
8720,40770,2
8721,3166,0
8722,43932,2
8723,9054,0
8724,3088,0
8725,55589,2
8726,56199,2
8727,43749,2
8728,70409,0
8729,47010,2
8730,30427,2
8731,31052,2
8732,14338,2
8733,53535,2
8734,54524,2
8735,34913,2
8736,70918,0
8737,55805,2
8738,46480,0
8739,6477,2
8740,68683,0
8741,64153,2
8742,5836,2
8743,47654,2
8744,47513,2
8745,70105,1
8746,65915,2
8747,72961,2
8748,20292,0
8749,9641,2
8750,43467,2
8751,34468,2
8752,24910,2
8753,59441,2
8754,73772,2
8755,67356,0
8756,5377,0
8757,56133,2
8758,38004,0
8759,65662,0
8760,68465,2
8761,9610,2
8762,13502,2
8763,53131,0
8764,43862,2
8765,41294,0
8766,29623,2
8767,73956,2
8768,69743,0
8769,54200,0
8770,24857,0
8771,46305,1
8772,26411,0
8773,62264,2
8774,31079,0
8775,43949,2
8776,10433,0
8777,26672,0
8778,21265,2
8779,10059,2
8780,60084,0
8781,53252,2
8782,32035,2
8783,72898,0
8784,34460,2
8785,68561,0
8786,20908,2
8787,34485,2
8788,58522,2
8789,19340,2
8790,24072,0
8791,1597,1
8792,21617,0
8793,4294,2
8794,62458,0
8795,60703,0
8796,54351,0
8797,3655,2
8798,52100,2
8799,35989,0
8800,34759,2
8801,55209,2
8802,21606,0
8803,20748,0
8804,73003,2
8805,29246,0
8806,29896,0
8807,30122,2
8808,37159,0
8809,62494,0
8810,54202,2
8811,60549,0
8812,63553,2
8813,13980,2
8814,56243,0
8815,23544,2
8816,73601,2
8817,13232,0
8818,24549,0
8819,49792,2
8820,36789,0
8821,40035,2
8822,70871,0
8823,53126,0
8824,57744,0
8825,30902,2
8826,40155,2
8827,55484,2
8828,12965,2
8829,1862,2
8830,9531,0
8831,21824,2
8832,63103,1
8833,66838,2
8834,39758,2
8835,15287,2
8836,14628,2
8837,12434,2
8838,39114,0
8839,26802,2
8840,17956,2
8841,9652,2
8842,73221,1
8843,30495,2
8844,25095,0
8845,37362,0
8846,30853,2
8847,37450,0
8848,7709,2
8849,71149,0
8850,65429,0
8851,2279,2
8852,58659,0
8853,56347,0
8854,48037,2
8855,304,2
8856,60334,2
8857,35035,2
8858,1632,0
8859,68282,2
8860,52597,2
8861,2155,0
8862,56324,2
8863,53263,1
8864,66283,0
8865,68297,2
8866,66942,2
8867,408,1
8868,40180,2
8869,16240,2
8870,24437,0
8871,6210,2
8872,65242,2
8873,24615,2
8874,55748,2
8875,10808,2
8876,49461,0
8877,10187,2
8878,30169,2
8879,45003,0
8880,29475,0
8881,67368,0
8882,65354,0
8883,59864,1
8884,36107,1
8885,17670,0
8886,45099,2
8887,33315,2
8888,1798,0
8889,15625,2
8890,71041,0
8891,14802,2
8892,70723,0
8893,36579,2
8894,55771,0
8895,11291,0
8896,53452,2
8897,73294,2
8898,42193,2
8899,22069,0
8900,32094,2
8901,33954,2
8902,65569,2
8903,14971,2
8904,53392,0
8905,38014,0
8906,47887,2
8907,427,0
8908,47187,2
8909,57770,2
8910,35802,2
8911,5807,0
8912,29766,0
8913,69039,0
8914,25933,2
8915,71281,2
8916,66591,1
8917,44836,0
8918,70648,2
8919,24112,0
8920,53139,0
8921,16115,2
8922,12360,2
8923,10119,0
8924,6607,2
8925,17198,0
8926,57604,2
8927,15591,0
8928,35030,0
8929,1602,2
8930,44175,2
8931,34772,0
8932,60568,2
8933,30334,2
8934,46063,2
8935,68082,0
8936,51738,0
8937,263,2
8938,34532,2
8939,18645,2
8940,1137,2
8941,8187,2
8942,59135,2
8943,23404,0
8944,33150,0
8945,18511,0
8946,73329,2
8947,73192,2
8948,67741,2
8949,43292,2
8950,72788,2
8951,61551,2
8952,17789,2
8953,40009,2
8954,33599,2
8955,18995,0
8956,42047,2
8957,67141,1
8958,1661,0
8959,54893,0
8960,46857,2
8961,47355,2
8962,71793,0
8963,43387,2
8964,44743,0
8965,33357,2
8966,21868,2
8967,29768,1
8968,42053,0
8969,26585,0
8970,41862,2
8971,37361,0
8972,41897,0
8973,42244,2
8974,55338,2
8975,3315,0
8976,62411,2
8977,44380,2
8978,67518,2
8979,14299,2
8980,49562,2
8981,56390,0
8982,6721,2
8983,45466,0
8984,34430,0
8985,25314,0
8986,14119,0
8987,8218,2
8988,58826,2
8989,3347,2
8990,65209,2
8991,15149,2
8992,58611,0
8993,48750,0
8994,35674,2
8995,41961,0
8996,48812,0
8997,60551,0
8998,42318,2
8999,17295,2
9000,3024,1
9001,31612,0
9002,19598,2
9003,71357,2
9004,56135,0
9005,64604,2
9006,25672,2
9007,44392,2
9008,48738,0
9009,58474,2
9010,37377,2
9011,40319,0
9012,38029,2
9013,53170,2
9014,50190,2
9015,66802,0
9016,74030,2
9017,14612,2
9018,39928,0
9019,7471,2
9020,48430,0
9021,34984,0
9022,8786,0
9023,2751,2
9024,60578,0
9025,17632,0
9026,20077,0
9027,49407,2
9028,20427,1
9029,71368,0
9030,71308,2
9031,18764,2
9032,9785,2
9033,1743,2
9034,49976,0
9035,5142,2
9036,13224,0
9037,38073,0
9038,35711,0
9039,3988,0
9040,9205,0
9041,46171,2
9042,15001,2
9043,33206,1
9044,46425,2
9045,74099,2
9046,14041,0
9047,43989,0
9048,28795,0
9049,50777,2
9050,3325,2
9051,42215,0
9052,29920,0
9053,42826,0
9054,55212,0
9055,39537,0
9056,43814,2
9057,58252,2
9058,48764,2
9059,66818,0
9060,30532,2
9061,53458,0
9062,50722,0
9063,18154,0
9064,17719,0
9065,5930,1
9066,57520,0
9067,51351,2
9068,66807,2
9069,43438,0
9070,20409,0
9071,28130,2
9072,71135,2
9073,30875,2
9074,9213,2
9075,33341,2
9076,51458,0
9077,7648,0
9078,63666,2
9079,21366,2
9080,18911,2
9081,61076,2
9082,26404,2
9083,38350,2
9084,16368,2
9085,20258,2
9086,7859,2
9087,4405,2
9088,13917,2
9089,37518,2
9090,16777,2
9091,60400,0
9092,10073,2
9093,13350,2
9094,49688,2
9095,13955,2
9096,40918,0
9097,13226,1
9098,58334,2
9099,17545,2
9100,59015,0
9101,3374,0
9102,24887,0
9103,38209,2
9104,46723,0
9105,62578,1
9106,55412,0
9107,73903,0
9108,52049,0
9109,5862,2
9110,15371,2
9111,47621,2
9112,21218,2
9113,71567,2
9114,65260,2
9115,6153,0
9116,34233,2
9117,873,0
9118,24567,2
9119,20024,2
9120,46539,0
9121,14635,0
9122,29072,2
9123,35356,2
9124,936,0
9125,68838,0
9126,69715,2
9127,21190,2
9128,32469,2
9129,73330,2
9130,56572,2
9131,69285,2
9132,2874,0
9133,16767,0
9134,59037,2
9135,9209,0
9136,48673,0
9137,11376,2
9138,63473,2
9139,33718,0
9140,64374,0
9141,20557,0
9142,63068,2
9143,40865,2
9144,247,2
9145,22514,2
9146,69849,2
9147,33102,2
9148,30549,0
9149,16753,2
9150,71400,0
9151,33403,0
9152,21798,0
9153,20721,0
9154,32707,2
9155,2923,2
9156,67831,2
9157,59754,2
9158,35196,2
9159,26403,2
9160,38262,2
9161,47746,1
9162,15274,1
9163,31525,2
9164,60960,0
9165,65784,0
9166,62754,2
9167,29093,0
9168,34854,2
9169,48681,0
9170,10776,0
9171,6743,0
9172,45227,1
9173,30267,0
9174,23140,1
9175,57490,2
9176,4504,2
9177,19727,2
9178,71984,2
9179,43209,2
9180,72753,2
9181,61572,2
9182,18543,1
9183,56348,0
9184,66707,2
9185,7133,2
9186,46267,2
9187,68267,2
9188,37601,2
9189,31118,2
9190,54582,2
9191,50499,2
9192,73245,0
9193,43554,0
9194,44886,2
9195,58787,2
9196,65470,0
9197,66541,2
9198,62766,2
9199,29942,0
9200,65418,2
9201,36825,0
9202,24795,0
9203,34639,2
9204,25307,2
9205,6492,0
9206,71237,2
9207,14515,2
9208,12655,2
9209,9102,2
9210,55517,2
9211,57681,2
9212,7417,0
9213,4109,2
9214,23934,2
9215,61236,0
9216,69600,2
9217,7298,0
9218,53236,2
9219,45783,2
9220,60624,0
9221,1003,2
9222,68752,2
9223,63430,1
9224,50781,0
9225,73116,2
9226,55839,2
9227,36337,0
9228,60805,2
9229,39460,1
9230,8652,2
9231,2082,2
9232,33838,2
9233,30167,2
9234,58613,2
9235,59808,2
9236,40549,2
9237,51032,2
9238,4970,2
9239,31718,2
9240,7448,0
9241,33039,0
9242,18162,0
9243,54947,2
9244,25673,0
9245,7034,0
9246,39121,2
9247,16592,0
9248,58164,0
9249,11108,2
9250,57046,2
9251,65501,2
9252,15535,0
9253,39945,2
9254,62107,0
9255,19229,1
9256,18398,2
9257,60414,2
9258,22608,2
9259,72902,0
9260,14785,0
9261,56454,0
9262,31862,2
9263,68861,2
9264,2418,0
9265,74010,2
9266,63813,2
9267,27645,1
9268,73011,2
9269,9092,0
9270,66593,2
9271,16257,2
9272,37407,2
9273,38761,0
9274,73633,2
9275,54435,0
9276,3892,0
9277,30201,2
9278,66363,0
9279,73327,0
9280,32743,0
9281,5390,0
9282,33240,2
9283,32675,2
9284,37836,2
9285,67404,2
9286,28539,0
9287,66098,0
9288,1420,2
9289,15260,2
9290,59666,2
9291,59841,0
9292,70159,1
9293,32808,2
9294,6351,2
9295,39453,2
9296,8670,0
9297,46548,2
9298,12409,2
9299,47267,0
9300,34963,0
9301,71579,2
9302,50979,2
9303,10509,0
9304,55581,2
9305,5667,2
9306,66458,2
9307,37668,2
9308,59805,2
9309,32419,0
9310,28922,2
9311,69611,2
9312,32593,2
9313,7385,0
9314,71543,2
9315,72016,2
9316,30969,0
